embedding,model,fold,base,output_csv,expected_rows,has_index,has_synth_npy,has_hp_json,has_teacher_pkl,status
e5_base,local_rf,57,n768_gemma,g2f_labels_fold57_n768_gemma__e5_base__local_rf.csv,768,True,True,True,True,present
e5_base,local_rf,57,n96_gemma,g2f_labels_fold57_n96_gemma__e5_base__local_rf.csv,96,True,True,True,True,present
e5_base,local_rf,58,n1536_gemma,g2f_labels_fold58_n1536_gemma__e5_base__local_rf.csv,1536,True,True,True,True,present
e5_base,local_rf,58,n192_gemma,g2f_labels_fold58_n192_gemma__e5_base__local_rf.csv,192,True,True,True,True,present
e5_base,local_rf,58,n3072_gemma,g2f_labels_fold58_n3072_gemma__e5_base__local_rf.csv,3072,True,True,True,True,present
e5_base,local_rf,58,n384_gemma,g2f_labels_fold58_n384_gemma__e5_base__local_rf.csv,384,True,True,True,True,present
e5_base,local_rf,58,n768_gemma,g2f_labels_fold58_n768_gemma__e5_base__local_rf.csv,768,True,True,True,True,present
e5_base,local_rf,58,n96_gemma,g2f_labels_fold58_n96_gemma__e5_base__local_rf.csv,96,True,True,True,True,present
e5_base,local_rf,59,n1536_gemma,g2f_labels_fold59_n1536_gemma__e5_base__local_rf.csv,1536,True,True,True,True,present
e5_base,local_rf,59,n192_gemma,g2f_labels_fold59_n192_gemma__e5_base__local_rf.csv,192,True,True,True,True,present
e5_base,local_rf,59,n3072_gemma,g2f_labels_fold59_n3072_gemma__e5_base__local_rf.csv,3072,True,True,True,True,present
e5_base,local_rf,59,n384_gemma,g2f_labels_fold59_n384_gemma__e5_base__local_rf.csv,384,True,True,True,True,present
e5_base,local_rf,59,n768_gemma,g2f_labels_fold59_n768_gemma__e5_base__local_rf.csv,768,True,True,True,True,present
e5_base,local_rf,59,n96_gemma,g2f_labels_fold59_n96_gemma__e5_base__local_rf.csv,96,True,True,True,True,present
e5_base,local_rf,60,n1536_gemma,g2f_labels_fold60_n1536_gemma__e5_base__local_rf.csv,1536,True,True,True,True,present
e5_base,local_rf,60,n192_gemma,g2f_labels_fold60_n192_gemma__e5_base__local_rf.csv,192,True,True,True,True,present
e5_base,local_rf,60,n3072_gemma,g2f_labels_fold60_n3072_gemma__e5_base__local_rf.csv,3072,True,True,True,True,present
e5_base,local_rf,60,n384_gemma,g2f_labels_fold60_n384_gemma__e5_base__local_rf.csv,384,True,True,True,True,present
e5_base,local_rf,60,n768_gemma,g2f_labels_fold60_n768_gemma__e5_base__local_rf.csv,768,True,True,True,True,present
e5_base,local_rf,60,n96_gemma,g2f_labels_fold60_n96_gemma__e5_base__local_rf.csv,96,True,True,True,True,present
e5_base,local_rf,61,n1536_gemma,g2f_labels_fold61_n1536_gemma__e5_base__local_rf.csv,1536,True,True,True,True,present
e5_base,local_rf,61,n192_gemma,g2f_labels_fold61_n192_gemma__e5_base__local_rf.csv,192,True,True,True,True,present
e5_base,local_rf,61,n3072_gemma,g2f_labels_fold61_n3072_gemma__e5_base__local_rf.csv,3072,True,True,True,True,present
e5_base,local_rf,61,n384_gemma,g2f_labels_fold61_n384_gemma__e5_base__local_rf.csv,384,True,True,True,True,present
e5_base,local_rf,61,n768_gemma,g2f_labels_fold61_n768_gemma__e5_base__local_rf.csv,768,True,True,True,True,present
e5_base,local_rf,61,n96_gemma,g2f_labels_fold61_n96_gemma__e5_base__local_rf.csv,96,True,True,True,True,present
e5_base,local_rf,62,n1536_gemma,g2f_labels_fold62_n1536_gemma__e5_base__local_rf.csv,1536,True,True,True,True,present
e5_base,local_rf,62,n192_gemma,g2f_labels_fold62_n192_gemma__e5_base__local_rf.csv,192,True,True,True,True,present
e5_base,local_rf,62,n3072_gemma,g2f_labels_fold62_n3072_gemma__e5_base__local_rf.csv,3072,True,True,True,True,present
e5_base,local_rf,62,n384_gemma,g2f_labels_fold62_n384_gemma__e5_base__local_rf.csv,384,True,True,True,True,present
e5_base,local_rf,62,n768_gemma,g2f_labels_fold62_n768_gemma__e5_base__local_rf.csv,768,True,True,True,True,present
e5_base,local_rf,62,n96_gemma,g2f_labels_fold62_n96_gemma__e5_base__local_rf.csv,96,True,True,True,True,present
e5_base,local_rf,63,n1536_gemma,g2f_labels_fold63_n1536_gemma__e5_base__local_rf.csv,1536,True,True,True,True,present
e5_base,local_rf,63,n192_gemma,g2f_labels_fold63_n192_gemma__e5_base__local_rf.csv,192,True,True,True,True,present
e5_base,local_rf,63,n3072_gemma,g2f_labels_fold63_n3072_gemma__e5_base__local_rf.csv,3072,True,True,True,True,present
e5_base,local_rf,63,n384_gemma,g2f_labels_fold63_n384_gemma__e5_base__local_rf.csv,384,True,True,True,True,present
e5_base,local_rf,63,n768_gemma,g2f_labels_fold63_n768_gemma__e5_base__local_rf.csv,768,True,True,True,True,present
e5_base,local_rf,63,n96_gemma,g2f_labels_fold63_n96_gemma__e5_base__local_rf.csv,96,True,True,True,True,present
e5_base,local_rf,64,n1536_gemma,g2f_labels_fold64_n1536_gemma__e5_base__local_rf.csv,1536,True,True,True,True,present
e5_base,local_rf,64,n192_gemma,g2f_labels_fold64_n192_gemma__e5_base__local_rf.csv,192,True,True,True,True,present
e5_base,local_rf,64,n3072_gemma,g2f_labels_fold64_n3072_gemma__e5_base__local_rf.csv,3072,True,True,True,True,present
e5_base,local_rf,64,n384_gemma,g2f_labels_fold64_n384_gemma__e5_base__local_rf.csv,384,True,True,True,True,present
e5_base,local_rf,64,n768_gemma,g2f_labels_fold64_n768_gemma__e5_base__local_rf.csv,768,True,True,True,True,present
e5_base,local_rf,64,n96_gemma,g2f_labels_fold64_n96_gemma__e5_base__local_rf.csv,96,True,True,True,True,present
e5_base,local_rf,65,n1536_gemma,g2f_labels_fold65_n1536_gemma__e5_base__local_rf.csv,1536,True,True,True,True,present
e5_base,local_rf,65,n192_gemma,g2f_labels_fold65_n192_gemma__e5_base__local_rf.csv,192,True,True,True,True,present
e5_base,local_rf,65,n3072_gemma,g2f_labels_fold65_n3072_gemma__e5_base__local_rf.csv,3072,True,True,True,True,present
e5_base,local_rf,65,n384_gemma,g2f_labels_fold65_n384_gemma__e5_base__local_rf.csv,384,True,True,True,True,present
e5_base,local_rf,65,n768_gemma,g2f_labels_fold65_n768_gemma__e5_base__local_rf.csv,768,True,True,True,True,present
e5_base,local_rf,65,n96_gemma,g2f_labels_fold65_n96_gemma__e5_base__local_rf.csv,96,True,True,True,True,present
e5_base,local_rf,66,n1536_gemma,g2f_labels_fold66_n1536_gemma__e5_base__local_rf.csv,1536,True,True,True,True,present
e5_base,local_rf,66,n192_gemma,g2f_labels_fold66_n192_gemma__e5_base__local_rf.csv,192,True,True,True,True,present
e5_base,local_rf,66,n3072_gemma,g2f_labels_fold66_n3072_gemma__e5_base__local_rf.csv,3072,True,True,True,True,present
e5_base,local_rf,66,n384_gemma,g2f_labels_fold66_n384_gemma__e5_base__local_rf.csv,384,True,True,True,True,present
e5_base,local_rf,66,n768_gemma,g2f_labels_fold66_n768_gemma__e5_base__local_rf.csv,768,True,True,True,True,present
e5_base,local_rf,66,n96_gemma,g2f_labels_fold66_n96_gemma__e5_base__local_rf.csv,96,True,True,True,True,present
e5_base,local_rf,67,n1536_gemma,g2f_labels_fold67_n1536_gemma__e5_base__local_rf.csv,1536,True,True,True,True,present
e5_base,local_rf,67,n192_gemma,g2f_labels_fold67_n192_gemma__e5_base__local_rf.csv,192,True,True,True,True,present
e5_base,local_rf,67,n3072_gemma,g2f_labels_fold67_n3072_gemma__e5_base__local_rf.csv,3072,True,True,True,True,present
e5_base,local_rf,67,n384_gemma,g2f_labels_fold67_n384_gemma__e5_base__local_rf.csv,384,True,True,True,True,present
e5_base,local_rf,67,n768_gemma,g2f_labels_fold67_n768_gemma__e5_base__local_rf.csv,768,True,True,True,True,present
e5_base,local_rf,67,n96_gemma,g2f_labels_fold67_n96_gemma__e5_base__local_rf.csv,96,True,True,True,True,present
e5_base,local_rf,68,n1536_gemma,g2f_labels_fold68_n1536_gemma__e5_base__local_rf.csv,1536,True,True,True,True,present
e5_base,local_rf,68,n192_gemma,g2f_labels_fold68_n192_gemma__e5_base__local_rf.csv,192,True,True,True,True,present
e5_base,local_rf,68,n3072_gemma,g2f_labels_fold68_n3072_gemma__e5_base__local_rf.csv,3072,True,True,True,True,present
e5_base,local_rf,68,n384_gemma,g2f_labels_fold68_n384_gemma__e5_base__local_rf.csv,384,True,True,True,True,present
e5_base,local_rf,68,n768_gemma,g2f_labels_fold68_n768_gemma__e5_base__local_rf.csv,768,True,True,True,True,present
e5_base,local_rf,68,n96_gemma,g2f_labels_fold68_n96_gemma__e5_base__local_rf.csv,96,True,True,True,True,present
e5_base,local_rf,69,n1536_gemma,g2f_labels_fold69_n1536_gemma__e5_base__local_rf.csv,1536,True,True,True,True,present
e5_base,local_rf,69,n192_gemma,g2f_labels_fold69_n192_gemma__e5_base__local_rf.csv,192,True,True,True,True,present
e5_base,local_rf,69,n3072_gemma,g2f_labels_fold69_n3072_gemma__e5_base__local_rf.csv,3072,True,True,True,True,present
e5_base,local_rf,69,n384_gemma,g2f_labels_fold69_n384_gemma__e5_base__local_rf.csv,384,True,True,True,True,present
e5_base,local_rf,69,n768_gemma,g2f_labels_fold69_n768_gemma__e5_base__local_rf.csv,768,True,True,True,True,present
e5_base,local_rf,69,n96_gemma,g2f_labels_fold69_n96_gemma__e5_base__local_rf.csv,96,True,True,True,True,present
e5_base,local_rf,70,n1536_gemma,g2f_labels_fold70_n1536_gemma__e5_base__local_rf.csv,1536,True,True,True,True,present
e5_base,local_rf,70,n192_gemma,g2f_labels_fold70_n192_gemma__e5_base__local_rf.csv,192,True,True,True,True,present
e5_base,local_rf,70,n3072_gemma,g2f_labels_fold70_n3072_gemma__e5_base__local_rf.csv,3072,True,True,True,True,present
e5_base,local_rf,70,n384_gemma,g2f_labels_fold70_n384_gemma__e5_base__local_rf.csv,384,True,True,True,True,present
e5_base,local_rf,70,n768_gemma,g2f_labels_fold70_n768_gemma__e5_base__local_rf.csv,768,True,True,True,True,present
e5_base,local_rf,70,n96_gemma,g2f_labels_fold70_n96_gemma__e5_base__local_rf.csv,96,True,True,True,True,present
e5_base,local_rf,71,n1536_gemma,g2f_labels_fold71_n1536_gemma__e5_base__local_rf.csv,1536,True,True,True,True,present
e5_base,local_rf,71,n192_gemma,g2f_labels_fold71_n192_gemma__e5_base__local_rf.csv,192,True,True,True,True,present
e5_base,local_rf,71,n3072_gemma,g2f_labels_fold71_n3072_gemma__e5_base__local_rf.csv,3072,True,True,True,True,present
e5_base,local_rf,71,n384_gemma,g2f_labels_fold71_n384_gemma__e5_base__local_rf.csv,384,True,True,True,True,present
e5_base,local_rf,71,n768_gemma,g2f_labels_fold71_n768_gemma__e5_base__local_rf.csv,768,True,True,True,True,present
e5_base,local_rf,71,n96_gemma,g2f_labels_fold71_n96_gemma__e5_base__local_rf.csv,96,True,True,True,True,present
e5_base,local_rf,72,n1536_gemma,g2f_labels_fold72_n1536_gemma__e5_base__local_rf.csv,1536,True,True,True,True,present
e5_base,local_rf,72,n192_gemma,g2f_labels_fold72_n192_gemma__e5_base__local_rf.csv,192,True,True,True,True,present
e5_base,local_rf,72,n3072_gemma,g2f_labels_fold72_n3072_gemma__e5_base__local_rf.csv,3072,True,True,True,True,present
e5_base,local_rf,72,n384_gemma,g2f_labels_fold72_n384_gemma__e5_base__local_rf.csv,384,True,True,True,True,present
e5_base,local_rf,72,n768_gemma,g2f_labels_fold72_n768_gemma__e5_base__local_rf.csv,768,True,True,True,True,present
e5_base,local_rf,72,n96_gemma,g2f_labels_fold72_n96_gemma__e5_base__local_rf.csv,96,True,True,True,True,present
e5_base,local_rf,73,n1536_gemma,g2f_labels_fold73_n1536_gemma__e5_base__local_rf.csv,1536,True,True,True,True,present
e5_base,local_rf,73,n192_gemma,g2f_labels_fold73_n192_gemma__e5_base__local_rf.csv,192,True,True,True,True,present
e5_base,local_rf,73,n3072_gemma,g2f_labels_fold73_n3072_gemma__e5_base__local_rf.csv,3072,True,True,True,True,present
e5_base,local_rf,73,n384_gemma,g2f_labels_fold73_n384_gemma__e5_base__local_rf.csv,384,True,True,True,True,present
e5_base,local_rf,73,n768_gemma,g2f_labels_fold73_n768_gemma__e5_base__local_rf.csv,768,True,True,True,True,present
e5_base,local_rf,73,n96_gemma,g2f_labels_fold73_n96_gemma__e5_base__local_rf.csv,96,True,True,True,True,present
e5_base,local_rf,74,n1536_gemma,g2f_labels_fold74_n1536_gemma__e5_base__local_rf.csv,1536,True,True,True,True,present
e5_base,local_rf,74,n192_gemma,g2f_labels_fold74_n192_gemma__e5_base__local_rf.csv,192,True,True,True,True,present
e5_base,local_rf,74,n3072_gemma,g2f_labels_fold74_n3072_gemma__e5_base__local_rf.csv,3072,True,True,True,True,present
e5_base,local_rf,74,n384_gemma,g2f_labels_fold74_n384_gemma__e5_base__local_rf.csv,384,True,True,True,True,present
e5_base,local_rf,74,n768_gemma,g2f_labels_fold74_n768_gemma__e5_base__local_rf.csv,768,True,True,True,True,present
e5_base,local_rf,74,n96_gemma,g2f_labels_fold74_n96_gemma__e5_base__local_rf.csv,96,True,True,True,True,present
e5_base,local_rf,75,n1536_gemma,g2f_labels_fold75_n1536_gemma__e5_base__local_rf.csv,1536,True,True,True,True,present
e5_base,local_rf,75,n192_gemma,g2f_labels_fold75_n192_gemma__e5_base__local_rf.csv,192,True,True,True,True,present
e5_base,local_rf,75,n3072_gemma,g2f_labels_fold75_n3072_gemma__e5_base__local_rf.csv,3072,True,True,True,True,present
e5_base,local_rf,75,n384_gemma,g2f_labels_fold75_n384_gemma__e5_base__local_rf.csv,384,True,True,True,True,present
e5_base,local_rf,75,n768_gemma,g2f_labels_fold75_n768_gemma__e5_base__local_rf.csv,768,True,True,True,True,present
e5_base,local_rf,75,n96_gemma,g2f_labels_fold75_n96_gemma__e5_base__local_rf.csv,96,True,True,True,True,present
e5_base,local_rf,76,n1536_gemma,g2f_labels_fold76_n1536_gemma__e5_base__local_rf.csv,1536,True,True,True,True,present
e5_base,local_rf,76,n192_gemma,g2f_labels_fold76_n192_gemma__e5_base__local_rf.csv,192,True,True,True,True,present
e5_base,local_rf,76,n3072_gemma,g2f_labels_fold76_n3072_gemma__e5_base__local_rf.csv,3072,True,True,True,True,present
e5_base,local_rf,76,n384_gemma,g2f_labels_fold76_n384_gemma__e5_base__local_rf.csv,384,True,True,True,True,present
e5_base,local_rf,76,n768_gemma,g2f_labels_fold76_n768_gemma__e5_base__local_rf.csv,768,True,True,True,True,present
e5_base,local_rf,76,n96_gemma,g2f_labels_fold76_n96_gemma__e5_base__local_rf.csv,96,True,True,True,True,present
e5_base,local_rf,77,n1536_gemma,g2f_labels_fold77_n1536_gemma__e5_base__local_rf.csv,1536,True,True,True,True,present
e5_base,local_rf,77,n192_gemma,g2f_labels_fold77_n192_gemma__e5_base__local_rf.csv,192,True,True,True,True,present
e5_base,local_rf,77,n3072_gemma,g2f_labels_fold77_n3072_gemma__e5_base__local_rf.csv,3072,True,True,True,True,present
e5_base,local_rf,77,n384_gemma,g2f_labels_fold77_n384_gemma__e5_base__local_rf.csv,384,True,True,True,True,present
e5_base,local_rf,77,n768_gemma,g2f_labels_fold77_n768_gemma__e5_base__local_rf.csv,768,True,True,True,True,present
e5_base,local_rf,77,n96_gemma,g2f_labels_fold77_n96_gemma__e5_base__local_rf.csv,96,True,True,True,True,present
e5_base,local_rf,78,n1536_gemma,g2f_labels_fold78_n1536_gemma__e5_base__local_rf.csv,1536,True,True,True,True,present
e5_base,local_rf,78,n192_gemma,g2f_labels_fold78_n192_gemma__e5_base__local_rf.csv,192,True,True,True,True,present
e5_base,local_rf,78,n3072_gemma,g2f_labels_fold78_n3072_gemma__e5_base__local_rf.csv,3072,True,True,True,True,present
e5_base,local_rf,78,n384_gemma,g2f_labels_fold78_n384_gemma__e5_base__local_rf.csv,384,True,True,True,True,present
e5_base,local_rf,78,n768_gemma,g2f_labels_fold78_n768_gemma__e5_base__local_rf.csv,768,True,True,True,True,present
e5_base,local_rf,78,n96_gemma,g2f_labels_fold78_n96_gemma__e5_base__local_rf.csv,96,True,True,True,True,present
e5_base,local_rf,79,n1536_gemma,g2f_labels_fold79_n1536_gemma__e5_base__local_rf.csv,1536,True,True,True,True,present
e5_base,local_rf,79,n192_gemma,g2f_labels_fold79_n192_gemma__e5_base__local_rf.csv,192,True,True,True,True,present
e5_base,local_rf,79,n3072_gemma,g2f_labels_fold79_n3072_gemma__e5_base__local_rf.csv,3072,True,True,True,True,present
e5_base,local_rf,79,n384_gemma,g2f_labels_fold79_n384_gemma__e5_base__local_rf.csv,384,True,True,True,True,present
e5_base,local_rf,79,n768_gemma,g2f_labels_fold79_n768_gemma__e5_base__local_rf.csv,768,True,True,True,True,present
e5_base,local_rf,79,n96_gemma,g2f_labels_fold79_n96_gemma__e5_base__local_rf.csv,96,True,True,True,True,present
e5_base,local_rf,80,n1536_gemma,g2f_labels_fold80_n1536_gemma__e5_base__local_rf.csv,1536,True,True,True,True,present
e5_base,local_rf,80,n192_gemma,g2f_labels_fold80_n192_gemma__e5_base__local_rf.csv,192,True,True,True,True,present
e5_base,local_rf,80,n3072_gemma,g2f_labels_fold80_n3072_gemma__e5_base__local_rf.csv,3072,True,True,True,True,present
e5_base,local_rf,80,n384_gemma,g2f_labels_fold80_n384_gemma__e5_base__local_rf.csv,384,True,True,True,True,present
e5_base,local_rf,80,n768_gemma,g2f_labels_fold80_n768_gemma__e5_base__local_rf.csv,768,True,True,True,True,present
e5_base,local_rf,80,n96_gemma,g2f_labels_fold80_n96_gemma__e5_base__local_rf.csv,96,True,True,True,True,present
e5_base,local_rf,81,n1536_gemma,g2f_labels_fold81_n1536_gemma__e5_base__local_rf.csv,1536,True,True,True,True,present
e5_base,local_rf,81,n192_gemma,g2f_labels_fold81_n192_gemma__e5_base__local_rf.csv,192,True,True,True,True,present
e5_base,local_rf,81,n3072_gemma,g2f_labels_fold81_n3072_gemma__e5_base__local_rf.csv,3072,True,True,True,True,present
e5_base,local_rf,81,n384_gemma,g2f_labels_fold81_n384_gemma__e5_base__local_rf.csv,384,True,True,True,True,present
e5_base,local_rf,81,n768_gemma,g2f_labels_fold81_n768_gemma__e5_base__local_rf.csv,768,True,True,True,True,present
e5_base,local_rf,81,n96_gemma,g2f_labels_fold81_n96_gemma__e5_base__local_rf.csv,96,True,True,True,True,present
e5_base,local_rf,82,n1536_gemma,g2f_labels_fold82_n1536_gemma__e5_base__local_rf.csv,1536,True,True,True,True,present
e5_base,local_rf,82,n192_gemma,g2f_labels_fold82_n192_gemma__e5_base__local_rf.csv,192,True,True,True,True,present
e5_base,local_rf,82,n3072_gemma,g2f_labels_fold82_n3072_gemma__e5_base__local_rf.csv,3072,True,True,True,True,present
e5_base,local_rf,82,n384_gemma,g2f_labels_fold82_n384_gemma__e5_base__local_rf.csv,384,True,True,True,True,present
e5_base,local_rf,82,n768_gemma,g2f_labels_fold82_n768_gemma__e5_base__local_rf.csv,768,True,True,True,True,present
e5_base,local_rf,82,n96_gemma,g2f_labels_fold82_n96_gemma__e5_base__local_rf.csv,96,True,True,True,True,present
e5_base,local_rf,83,n1536_gemma,g2f_labels_fold83_n1536_gemma__e5_base__local_rf.csv,1536,True,True,True,True,present
e5_base,local_rf,83,n192_gemma,g2f_labels_fold83_n192_gemma__e5_base__local_rf.csv,192,True,True,True,True,present
e5_base,local_rf,83,n3072_gemma,g2f_labels_fold83_n3072_gemma__e5_base__local_rf.csv,3072,True,True,True,True,present
e5_base,local_rf,83,n384_gemma,g2f_labels_fold83_n384_gemma__e5_base__local_rf.csv,384,True,True,True,True,present
e5_base,local_rf,83,n768_gemma,g2f_labels_fold83_n768_gemma__e5_base__local_rf.csv,768,True,True,True,True,present
e5_base,local_rf,83,n96_gemma,g2f_labels_fold83_n96_gemma__e5_base__local_rf.csv,96,True,True,True,True,present
e5_base,local_rf,84,n1536_gemma,g2f_labels_fold84_n1536_gemma__e5_base__local_rf.csv,1536,True,True,True,True,present
e5_base,local_rf,84,n192_gemma,g2f_labels_fold84_n192_gemma__e5_base__local_rf.csv,192,True,True,True,True,present
e5_base,local_rf,84,n3072_gemma,g2f_labels_fold84_n3072_gemma__e5_base__local_rf.csv,3072,True,True,True,True,present
e5_base,local_rf,84,n384_gemma,g2f_labels_fold84_n384_gemma__e5_base__local_rf.csv,384,True,True,True,True,present
e5_base,local_rf,84,n768_gemma,g2f_labels_fold84_n768_gemma__e5_base__local_rf.csv,768,True,True,True,True,present
e5_base,local_rf,84,n96_gemma,g2f_labels_fold84_n96_gemma__e5_base__local_rf.csv,96,True,True,True,True,present
e5_base,local_rf,85,n1536_gemma,g2f_labels_fold85_n1536_gemma__e5_base__local_rf.csv,1536,True,True,True,True,present
e5_base,local_rf,85,n192_gemma,g2f_labels_fold85_n192_gemma__e5_base__local_rf.csv,192,True,True,True,True,present
e5_base,local_rf,85,n3072_gemma,g2f_labels_fold85_n3072_gemma__e5_base__local_rf.csv,3072,True,True,True,True,present
e5_base,local_rf,85,n384_gemma,g2f_labels_fold85_n384_gemma__e5_base__local_rf.csv,384,True,True,True,True,present
e5_base,local_rf,85,n768_gemma,g2f_labels_fold85_n768_gemma__e5_base__local_rf.csv,768,True,True,True,True,present
